 INFO - loading recordio ../datasets/renren/train.rec...
 INFO - Epoch[1] Batch [2380]	Speed: 209.43 samples/sec	acc=0.356818
 INFO - Epoch[1] Batch [2400]	Speed: 190.17 samples/sec	acc=0.378409
 INFO - Epoch[1] Batch [2420]	Speed: 193.07 samples/sec	acc=0.370227
 INFO - Epoch[1] Batch [2440]	Speed: 197.37 samples/sec	acc=0.355000
 INFO - Epoch[1] Batch [2460]	Speed: 196.18 samples/sec	acc=0.364318
 INFO - Epoch[1] Batch [2480]	Speed: 198.72 samples/sec	acc=0.354545
 INFO - Epoch[1] Batch [2500]	Speed: 191.12 samples/sec	acc=0.354773
 INFO - Epoch[1] Batch [2520]	Speed: 192.50 samples/sec	acc=0.369318
 INFO - Epoch[1] Batch [2540]	Speed: 195.69 samples/sec	acc=0.366591
 INFO - Epoch[1] Batch [2560]	Speed: 195.33 samples/sec	acc=0.365000
 INFO - Epoch[1] Batch [2580]	Speed: 194.35 samples/sec	acc=0.354773
 INFO - Epoch[1] Batch [2600]	Speed: 194.06 samples/sec	acc=0.364091
 INFO - Epoch[1] Batch [2620]	Speed: 191.45 samples/sec	acc=0.362955
 INFO - Saved checkpoint to "/disk1/meiyi/models/insightface/model_r50_v3_2/model_r50_v3-0006.params"
 INFO - Epoch[1] Batch [2640]	Speed: 60.26 samples/sec	acc=0.363636
 INFO - Epoch[1] Batch [2660]	Speed: 197.80 samples/sec	acc=0.362955
 INFO - Epoch[1] Batch [2680]	Speed: 202.02 samples/sec	acc=0.357045
 INFO - Epoch[1] Batch [2700]	Speed: 189.27 samples/sec	acc=0.351136
 INFO - Epoch[1] Batch [2720]	Speed: 193.49 samples/sec	acc=0.351591
 INFO - Epoch[1] Batch [2740]	Speed: 187.53 samples/sec	acc=0.339545
 INFO - Epoch[1] Batch [2760]	Speed: 193.47 samples/sec	acc=0.345909
 INFO - Epoch[1] Batch [2780]	Speed: 190.98 samples/sec	acc=0.338409
 INFO - Epoch[1] Batch [2800]	Speed: 188.54 samples/sec	acc=0.343409
 INFO - Epoch[1] Batch [2820]	Speed: 192.84 samples/sec	acc=0.354773
 INFO - Epoch[1] Batch [2840]	Speed: 199.52 samples/sec	acc=0.356818
 INFO - Epoch[1] Batch [2860]	Speed: 193.87 samples/sec	acc=0.353864
 INFO - Epoch[1] Batch [2880]	Speed: 193.62 samples/sec	acc=0.350682
 INFO - Epoch[1] Batch [2900]	Speed: 199.14 samples/sec	acc=0.349545
 INFO - Epoch[1] Batch [2920]	Speed: 189.49 samples/sec	acc=0.347045
 INFO - Epoch[1] Batch [2940]	Speed: 197.03 samples/sec	acc=0.348409
